,BuurtCode,Neighborhood,TotalResidents,Age 0-15,% age 0-15,Age 65+,%Age 65+,AverageSizeofHoushold,Population Density,Building year before 2000,Building year after 2000,woning,horeca,winkel,bedrijf_en_kantoor,kerk_en_gebedsruimte,cultuur_en_musea,medisch,bejaardenhuis_tehuis_en_bijzondere_woonfunctie,kinderdagverblijf_en_basisschool,middelbaar_en_speciaal_onderwijs,beroeps_en_wetenschappelijk_onderwijs,garage_en_parkeerplaats,nr_of_rent,nr_of_possession,avg_construction_year,time_of_change,nr_of_tussengebouw,nr_of_hoekgebouw,nr_of_vrijstaandgebouw,nr_of_half_vrijstaandgebouw,nr_of_kopgebouw,nr_of_situation_anders,avg_nr_of_accomodations_in_building,avg_nr_of_res_accomodations_in_building,floorsize_accomodation,nr_of_monuments,incident,nr_of_inspections_within_timeline,nr_of_inspections_with_observation,nr_of_inspections_without_observation,industrie,sport,x,y,lon,lat,gem_gas_woning,gem_gas_woning_cor,gem_elektriciteit_woning,gem_gas_bedrijf,gem_elektriciteit_bedrijf,potent_pand_asbest,gebouwen_gebruik_gas,meer_reg_woning,meer_reg_industrie,hoge_gas_verbruik,hoge_asbest_buurt,hoge_dichtheid_buurt,industrie_buurt,industriegebied,env_effect,Supermarkt,Verzorghuizen,Museum
161,BU03633304,Sporenburg,2805.0,475.0,16.93404634581105,150.0,5.347593582887701,     2.4,   18036,47,53,468.0,2.0,4.0,8.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,18.0,292.0,174.0,1972.0,31/12/9999,102.0,122.0,2.0,0.0,0.0,262.0,121.0,61.0,115.0,0.0,4.0,0.0,0.0,0.0,4.0,0.0,124801.70717577796,487404.2579562658,4.943754599041211,52.37368158236333,0.0,0.0,2539.0,199.0,992.0,0.0,90.0,1106.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,3.0,,1.0
162,BU03633305,Borneo,2775.0,540.0,19.45945945945946,180.0,6.486486486486487,     2.3,   23428,60,40,328.0,0.0,1.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,209.0,127.0,1968.0,31/12/9999,108.0,234.0,0.0,0.0,0.0,0.0,60.0,29.0,100.0,0.0,8.0,0.0,0.0,0.0,14.0,0.0,124869.7318349179,487166.02650388936,4.944774839127053,52.37154423547969,63.0,73.0,2675.0,0.0,707.0,0.0,138.0,1102.0,11.0,0.0,0.0,1.0,1.0,1.0,3.0,3.0,,1.0
163,BU03633306,Entrepot-Noordwest,1430.0,165.0,11.538461538461538,185.0,12.937062937062937,     1.8,   13167,89,11,243.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,147.0,99.0,1956.0,31/12/9999,24.0,182.0,24.0,0.0,0.0,17.0,77.0,38.0,84.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,124261.75673210832,486952.5146247582,4.935867179690522,52.3695916784913,464.0,539.0,1620.0,56.0,3059.0,0.0,600.0,991.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,,1.0
164,BU03633307,Architectenbuurt,1700.0,155.0,9.117647058823527,270.0,15.88235294117647,     1.7,   16941,100,0,377.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,203.0,176.0,2681.0,31/12/9999,76.0,260.0,8.0,0.0,0.0,35.0,27.0,14.0,114.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,124723.7036190945,486829.6184665354,4.942660908316929,52.36851282694882,734.0,852.0,1833.0,23.0,167.0,0.0,1003.0,990.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,,1.0
165,BU03633308,Bedrijvengebied Veelaan,30.0,5.0,16.666666666666664,10.0,33.33333333333333,     1.5,     759,,,2.0,0.0,0.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,0.0,2143.0,31/12/9999,16.0,9.0,0.0,0.0,0.0,13.0,8.0,3.0,207.0,0.0,1.0,0.0,0.0,0.0,119.0,1.0,124346.57009625668,486775.1296203208,4.937128628395722,52.36800220256684,267.0,310.0,452.0,1915.0,11790.0,4.0,153.0,2.0,118.0,0.0,0.0,0.0,1.0,1.0,2.0,3.0,,1.0
166,BU03633309,Bedrijvengebied Cruquiusweg,540.0,70.0,12.962962962962962,10.0,1.851851851851852,     1.7,    3112,4,96,187.0,70.0,8.0,71.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,91.0,14.0,2076.0,31/12/9999,19.0,40.0,170.0,100.0,0.0,14.0,80.0,43.0,244.0,0.0,1.0,0.0,0.0,0.0,84.0,0.0,125282.10791206312,486861.2432119504,4.950856882717023,52.36882753278466,234.0,270.0,983.0,2327.0,45864.0,8.0,522.0,634.0,83.0,0.0,0.0,0.0,1.0,1.0,2.0,3.0,,1.0
167,BU03633310,Bedrijvengebied Zeeburgerkade,160.0,30.0,18.75,30.0,18.75,     1.7,    3168,,,10.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,3.0,2319.0,31/12/9999,16.0,3.0,0.0,2.0,0.0,0.0,10.0,5.0,173.0,0.0,0.0,0.0,0.0,0.0,52.0,0.0,124362.60925773197,486665.9185,4.937374074072165,52.36702150865979,0.0,0.0,546.0,1514.0,14371.0,21.0,72.0,44.0,52.0,0.0,1.0,0.0,1.0,1.0,3.0,3.0,,1.0
168,BU03633400,Zeeburgereiland Noordwest,20.0,10.0,50.0,5.0,25.0,     2.5,      56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,0.0,125720.99291666668,487831.3515000001,4.9572163575,52.377569835,973.0,1127.0,2520.0,0.0,15737.0,0.0,8.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0,2.0,,,
169,BU03633402,Zeeburgereiland Zuidoost,495.0,5.0,1.0101010101010102,5.0,1.0101010101010102,     1.1,    2209,0,100,150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.0,0.0,1966.0,31/12/9999,0.0,102.0,0.0,0.0,0.0,48.0,70.0,33.0,33.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,126268.22944319776,486958.8433842917,4.965327357012623,52.36975719886396,354.0,411.0,886.0,0.0,33126.0,1.0,451.0,704.0,2.0,0.0,0.0,0.0,1.0,1.0,2.0,,,
170,BU03633403,Zeeburgereiland Zuidwest,255.0,15.0,5.88235294117647,10.0,3.92156862745098,     1.3,    1525,0,100,5.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,1979.0,31/12/9999,3.0,6.0,4.0,2.0,0.0,3.0,4.0,2.0,120.0,0.0,1.0,0.0,0.0,0.0,30.0,0.0,125916.64281954888,487093.3000300752,4.96015341,52.37094710255639,556.0,647.0,1487.0,0.0,12906.0,0.0,86.0,83.0,30.0,0.0,0.0,0.0,1.0,1.0,2.0,,,
171,BU03633404,Nieuwe Diep/Diemerpark,75.0,10.0,13.333333333333334,15.0,20.0,     2.1,      63,,,4.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1960.0,31/12/9999,0.0,0.0,12.0,0.0,0.0,2.0,4.0,2.0,560.0,0.0,1.0,0.0,0.0,0.0,5.0,1.0,127011.31366666668,485487.5958333334,4.97635803375,52.35657174062499,1116.0,1294.0,2364.0,0.0,13416.0,3.0,28.0,0.0,4.0,1.0,0.0,0.0,1.0,1.0,3.0,,,
172,BU03633405,RI Oost terrein,4095.0,685.0,16.727716727716725,190.0,4.63980463980464,     1.8,   14216,0,100,1130.0,6.0,2.0,15.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,3.0,748.0,61.0,1981.0,31/12/9999,281.0,79.0,457.0,83.0,6.0,148.0,105.0,51.0,92.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,126337.3339545104,487328.1807586739,4.966310490612953,52.37308016572089,0.0,0.0,1818.0,0.0,19656.0,0.0,0.0,2540.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,,,
173,BU03633406,Zeeburgereiland Noordoost,35.0,5.0,14.285714285714285,5.0,14.285714285714285,     1.7,     155,,,1130.0,6.0,2.0,15.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,3.0,749.0,61.0,1981.0,31/12/9999,282.0,79.0,458.0,83.0,6.0,148.0,105.0,54.0,94.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,126927.463,487019.8652222223,4.975001714444444,52.37033968666666,0.0,0.0,230.0,0.0,44006.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,1.0,1.0,2.0,,,
174,BU03633500,Steigereiland Noord,1595.0,360.0,22.570532915360506,60.0,3.761755485893417,     2.3,   11011,0,100,205.0,0.0,2.0,11.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,6.0,81.0,53.0,2061.0,31/12/9999,6.0,203.0,10.0,0.0,0.0,0.0,58.0,29.0,104.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,127669.36933427762,486278.1798087818,4.985955552266289,52.363711297025496,171.0,199.0,2717.0,0.0,2276.0,0.0,226.0,676.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,,
175,BU03633501,Steigereiland Zuid,2680.0,670.0,25.0,115.0,4.291044776119403,     2.8,   11893,0,100,343.0,6.0,5.0,68.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,6.0,159.0,172.0,1988.0,31/12/9999,105.0,309.0,12.0,4.0,0.0,0.0,36.0,17.0,130.0,0.0,6.0,0.0,0.0,0.0,6.0,17.0,127224.27880898878,486040.0214981273,4.979440841226592,52.36154855451312,8.0,9.0,3350.0,0.0,27754.0,0.0,20.0,924.0,4.0,0.0,0.0,0.0,1.0,1.0,2.0,3.0,,
176,BU03633502,Haveneiland Zuidwest/Rieteiland West,2795.0,625.0,22.361359570661897,150.0,5.366726296958855,     2.8,   10304,0,100,180.0,0.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,71.0,102.0,1985.0,31/12/9999,93.0,89.0,7.0,0.0,0.0,0.0,19.0,10.0,146.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,128196.92203088805,485262.16228861,4.993781343938224,52.35460589285714,0.0,0.0,3659.0,0.0,9400.0,0.0,0.0,964.0,2.0,0.0,0.0,0.0,1.0,1.0,2.0,3.0,,
177,BU03633504,Haveneiland Noordwest,2840.0,515.0,18.133802816901408,225.0,7.922535211267606,     2.0,   16760,0,100,2390.0,16.0,50.0,121.0,2.0,0.0,0.0,1.0,8.0,0.0,0.0,5.0,1264.0,823.0,2093.0,31/12/9999,65.0,2404.0,49.0,0.0,2.0,14.0,80.0,41.0,105.0,0.0,18.0,0.0,0.0,0.0,20.0,4.0,128053.42115073765,485795.00156574725,4.991632495086594,52.35938775453496,0.0,0.0,2436.0,0.0,6773.0,0.0,0.0,1453.0,19.0,0.0,0.0,1.0,1.0,1.0,3.0,3.0,,
178,BU03633505,Haveneiland Noordoost,5780.0,1340.0,23.18339100346021,280.0,4.844290657439446,     2.5,   18613,0,100,1717.0,11.0,14.0,78.0,2.0,0.0,0.0,1.0,2.0,0.0,0.0,4.0,845.0,671.0,2134.0,31/12/9999,32.0,1731.0,6.0,0.0,2.0,0.0,82.0,41.0,106.0,0.0,12.0,0.0,0.0,0.0,21.0,0.0,128524.46666466349,485383.24494871794,4.9985795661778845,52.355710002383816,0.0,0.0,2740.0,0.0,7151.0,0.0,0.0,2325.0,19.0,0.0,0.0,1.0,1.0,1.0,3.0,3.0,,
179,BU03633600,Woon- en Groengebied Sloterdijk,450.0,60.0,13.333333333333334,25.0,5.555555555555555,     1.8,     864,18,82,165.0,1.0,2.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,97.0,13.0,2166.0,31/12/9999,7.0,38.0,133.0,0.0,1.0,15.0,140.0,70.0,516.0,1.0,1.0,8.0,4.0,4.0,6.0,0.0,118531.7841300813,488789.0401595529,4.85153646620935,52.38574635572154,339.0,394.0,509.0,0.0,409.0,100.0,234.0,940.0,4.0,0.0,1.0,0.0,1.0,1.0,3.0,,,
180,BU03633601,Bedrijventerrein Sloterdijk I,60.0,0.0,0.0,5.0,8.333333333333332,     1.1,      88,,,0.0,1.0,2.0,83.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,50.0,33.0,2095.0,31/12/9999,31.0,45.0,30.0,0.0,0.0,12.0,12.0,6.0,1358.0,0.0,2.0,0.0,0.0,0.0,124.0,1.0,118492.56203717472,489501.5685613383,4.850882907769517,52.39214736840149,0.0,0.0,0.0,15237.0,335482.0,115.0,226.0,0.0,122.0,1.0,1.0,0.0,1.0,1.0,4.0,,,
181,BU03633700,Bedrijventerrein Landlust,540.0,35.0,6.481481481481481,30.0,5.555555555555555,     1.5,    5050,100,0,148.0,0.0,0.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,131.0,56.0,1948.0,31/12/9999,28.0,13.0,92.0,0.0,0.0,62.0,119.0,57.0,90.0,0.0,3.0,0.0,0.0,0.0,36.0,4.0,119031.5154,488512.7495386364,4.858906074818182,52.38329625347727,398.0,460.0,1929.0,402.0,55767.0,135.0,440.0,358.0,36.0,0.0,1.0,0.0,1.0,1.0,3.0,,,
182,BU03633702,Bosleeuw,5700.0,835.0,14.649122807017545,500.0,8.771929824561402,     1.9,   16722,94,6,742.0,6.0,22.0,9.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,5.0,597.0,178.0,1931.0,31/12/9999,557.0,192.0,28.0,0.0,2.0,13.0,18.0,9.0,122.0,6.0,19.0,27.0,21.0,6.0,10.0,3.0,118346.01807655004,488266.26415760303,4.848864977367509,52.38103568249047,751.0,872.0,1880.0,192.0,9287.0,334.0,2574.0,2737.0,8.0,0.0,1.0,1.0,1.0,1.0,4.0,,,
183,BU03633703,Landlust Zuid,4105.0,550.0,13.398294762484774,365.0,8.891595615103533,     1.8,   20654,100,0,673.0,2.0,18.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,483.0,140.0,1897.0,31/12/9999,603.0,102.0,5.0,0.0,0.0,6.0,10.0,5.0,70.0,0.0,7.0,16.0,7.0,9.0,8.0,1.0,119104.39789851267,487823.21729133854,4.860050230485564,52.377104035100615,741.0,860.0,1742.0,115.0,1268.0,0.0,2286.0,2201.0,2.0,0.0,0.0,1.0,1.0,1.0,3.0,,,
184,BU03633704,Erasmusparkbuurt Oost,1865.0,315.0,16.890080428954423,160.0,8.579088471849866,     1.9,   22525,81,19,191.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,146.0,51.0,1916.0,31/12/9999,142.0,59.0,2.0,0.0,0.0,4.0,11.0,5.0,95.0,1.0,4.0,4.0,3.0,1.0,1.0,1.0,118875.42621792037,487842.2085353982,4.856685686692479,52.37725970192478,846.0,981.0,2092.0,105.0,976.0,2.0,904.0,884.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
185,BU03633705,Gibraltarbuurt,4310.0,555.0,12.877030162412993,355.0,8.236658932714617,     1.7,   22309,100,0,646.0,10.0,28.0,22.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,547.0,131.0,1923.0,31/12/9999,623.0,99.0,0.0,0.0,0.0,18.0,8.0,4.0,70.0,66.0,21.0,10.0,4.0,6.0,4.0,0.0,118637.2232902824,488535.1678197674,4.85311263486711,52.38347174623339,804.0,933.0,1700.0,254.0,3347.0,0.0,2408.0,2349.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,,,
186,BU03633706,Landlust Noord,2400.0,355.0,14.791666666666666,190.0,7.916666666666666,     1.8,   24521,98,2,1025.0,11.0,41.0,26.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,841.0,221.0,1921.0,31/12/9999,987.0,127.0,0.0,0.0,0.0,23.0,9.0,5.0,66.0,218.0,24.0,10.0,4.0,6.0,2.0,0.0,118935.06380757342,488227.4422642967,4.857520144729521,52.38072580632148,709.0,824.0,1710.0,240.0,2269.0,0.0,1294.0,1229.0,2.0,0.0,0.0,1.0,1.0,1.0,3.0,,,
187,BU03633802,Erasmusparkbuurt West,4080.0,445.0,10.90686274509804,335.0,8.21078431372549,     1.7,   13771,89,11,750.0,4.0,29.0,14.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,434.0,332.0,1926.0,31/12/9999,491.0,301.0,15.0,0.0,0.0,2.0,36.0,18.0,81.0,1.0,14.0,7.0,2.0,5.0,3.0,2.0,118519.40851353711,487890.4373799127,4.851452311196507,52.377669578912666,813.0,944.0,1743.0,364.0,4503.0,24.0,2279.0,2175.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,,,
188,BU03633803,Robert Scottbuurt Oost,1755.0,195.0,11.11111111111111,150.0,8.547008547008547,     1.8,   26522,99,1,235.0,6.0,15.0,10.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,174.0,84.0,1910.0,31/12/9999,216.0,52.0,1.0,0.0,0.0,5.0,7.0,3.0,75.0,10.0,2.0,0.0,0.0,0.0,8.0,0.0,118273.218436853,487480.1847463768,4.847881735527951,52.37396615781574,830.0,964.0,1810.0,82.0,917.0,0.0,966.0,935.0,4.0,0.0,0.0,0.0,1.0,1.0,2.0,,,
189,BU03633900,Robert Scottbuurt West,2015.0,190.0,9.429280397022332,255.0,12.655086848635236,     1.5,   14220,85,15,1214.0,1.0,0.0,3.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,873.0,343.0,1950.0,31/12/9999,92.0,215.0,818.0,2.0,0.0,100.0,557.0,277.0,50.0,6.0,1.0,2.0,1.0,1.0,3.0,1.0,118065.1557871684,487671.84423133865,4.844805469019124,52.37567469125232,446.0,517.0,1732.0,659.0,19729.0,800.0,820.0,1565.0,2.0,0.0,1.0,1.0,1.0,1.0,4.0,5.0,1.0,
190,BU03633901,Laan van Spartaan,2220.0,410.0,18.46846846846847,150.0,6.756756756756757,     1.8,   13907,0,100,782.0,2.0,4.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,653.0,65.0,1990.0,31/12/9999,17.0,269.0,318.0,0.0,201.0,0.0,241.0,120.0,100.0,0.0,2.0,1.0,0.0,1.0,0.0,1.0,117643.90360966306,487502.0967762237,4.8386384073363,52.37412062084552,1.0,2.0,1998.0,0.0,11546.0,0.0,2.0,1536.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,5.0,1.0,
191,BU03633902,Kolenkitbuurt Zuid,2255.0,340.0,15.07760532150776,225.0,9.977827050997783,     2.1,   18475,31,69,319.0,0.0,9.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,260.0,52.0,1958.0,31/12/9999,109.0,37.0,32.0,0.0,29.0,130.0,88.0,45.0,108.0,0.0,2.0,6.0,3.0,3.0,2.0,0.0,117753.5373485114,487841.0676567426,4.840210689518389,52.37717448114711,229.0,266.0,1927.0,49.0,1504.0,210.0,376.0,1067.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,5.0,1.0,
192,BU03633903,Kolenkitbuurt Noord,4525.0,935.0,20.662983425414364,290.0,6.4088397790055245,     2.3,   15240,56,44,468.0,1.0,4.0,10.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,4.0,410.0,27.0,1945.0,31/12/9999,234.0,87.0,7.0,0.0,31.0,135.0,69.0,34.0,117.0,0.0,10.0,12.0,10.0,2.0,40.0,4.0,117854.89046713852,488210.2027977755,4.84165827487361,52.38049884793226,477.0,555.0,2131.0,0.0,1286.0,64.0,1125.0,1827.0,38.0,0.0,1.0,1.0,1.0,1.0,4.0,5.0,1.0,
193,BU03634000,Geuzenhofbuurt,1700.0,140.0,8.235294117647058,135.0,7.941176470588235,     1.5,   20998,97,3,310.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,180.0,130.0,1910.0,31/12/9999,205.0,67.0,0.0,0.0,0.0,43.0,26.0,13.0,59.0,31.0,3.0,0.0,0.0,0.0,3.0,0.0,119411.83735675184,487322.2962317519,4.864618077381387,52.37262214951642,765.0,886.0,1554.0,8.0,746.0,0.0,1093.0,1065.0,1.0,0.0,0.0,1.0,1.0,0.0,2.0,,,
194,BU03634001,Trompbuurt,3180.0,430.0,13.522012578616351,290.0,9.119496855345911,     1.8,   25852,100,0,398.0,3.0,18.0,16.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,321.0,105.0,1900.0,31/12/9999,351.0,85.0,3.0,0.0,0.0,0.0,10.0,5.0,86.0,9.0,9.0,27.0,7.0,20.0,14.0,0.0,119185.0719031142,487379.83211245673,4.861282195565167,52.37312449203,934.0,1084.0,2068.0,252.0,2152.0,0.0,1734.0,1638.0,5.0,0.0,0.0,1.0,1.0,1.0,3.0,,,
195,BU03634002,Pieter van der Doesbuurt,1880.0,235.0,12.5,170.0,9.042553191489365,     1.7,   26397,97,3,608.0,6.0,62.0,20.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,532.0,114.0,1911.0,31/12/9999,546.0,154.0,0.0,0.0,0.0,2.0,10.0,5.0,134.0,30.0,8.0,32.0,14.0,18.0,3.0,1.0,118937.21325631432,487367.6455042096,4.857643988830683,52.37299874974743,858.0,996.0,1946.0,239.0,1761.0,0.0,1069.0,1020.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,,,
196,BU03634100,John Franklinbuurt,1975.0,235.0,11.89873417721519,180.0,9.113924050632912,     1.7,   27857,100,0,241.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,200.0,53.0,1959.0,31/12/9999,229.0,26.0,0.0,0.0,0.0,2.0,7.0,4.0,87.0,51.0,7.0,13.0,6.0,7.0,13.0,1.0,118712.64563028765,487287.5320871405,4.854355134534687,52.37226395655669,766.0,889.0,1663.0,229.0,2321.0,0.0,1182.0,1133.0,9.0,0.0,0.0,1.0,1.0,1.0,3.0,3.0,,
197,BU03634101,Jan Maijenbuurt,2235.0,245.0,10.961968680089486,205.0,9.172259507829978,     1.7,   28555,100,0,324.0,5.0,7.0,5.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,273.0,63.0,1896.0,31/12/9999,303.0,40.0,0.0,0.0,0.0,0.0,9.0,4.0,62.0,123.0,7.0,2.0,0.0,2.0,2.0,0.0,118508.29386811591,487234.77731449273,4.8513602552246375,52.37177629349276,726.0,843.0,1643.0,109.0,1794.0,0.0,1380.0,1305.0,1.0,0.0,0.0,1.0,1.0,0.0,2.0,3.0,,
198,BU03634102,Orteliusbuurt Noord,1355.0,155.0,11.439114391143912,165.0,12.177121771217712,     1.7,   31865,100,0,180.0,4.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,130.0,53.0,1905.0,31/12/9999,169.0,19.0,0.0,0.0,0.0,0.0,7.0,3.0,60.0,41.0,4.0,0.0,0.0,0.0,1.0,0.0,118321.0570440806,487173.8682959697,4.848617629949622,52.37121641903023,770.0,891.0,1704.0,610.0,684.0,0.0,794.0,781.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0,,
199,BU03634103,Mercatorpark,2670.0,355.0,13.295880149812731,30.0,1.1235955056179776,     1.0,   27727,,,0.0,1.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,2.0,11.0,1963.0,31/12/9999,0.0,0.0,13.0,4.0,0.0,1.0,13.0,6.0,1599.0,0.0,0.0,11.0,8.0,3.0,0.0,2.0,118039.82347058824,487170.9797058824,4.844488548823529,52.37117159882354,98.0,113.0,208.0,3092.0,26079.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,,
200,BU03634200,Balboaplein e.o.,3040.0,380.0,12.5,235.0,7.730263157894737,     1.8,   26078,94,6,355.0,7.0,21.0,4.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,328.0,61.0,1907.0,31/12/9999,262.0,135.0,1.0,0.0,0.0,0.0,21.0,11.0,72.0,78.0,10.0,11.0,6.0,5.0,9.0,1.0,118680.9842066886,486960.70738048246,4.85392555723136,52.369324603185305,743.0,862.0,1669.0,659.0,5329.0,5.0,1823.0,1666.0,7.0,0.0,0.0,1.0,1.0,1.0,3.0,2.0,1.0,
201,BU03634201,Columbusplein e.o.,3495.0,445.0,12.732474964234624,345.0,9.871244635193133,     1.7,   24190,100,0,400.0,2.0,12.0,9.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,333.0,89.0,1897.0,31/12/9999,364.0,62.0,1.0,0.0,0.0,1.0,7.0,4.0,67.0,10.0,9.0,6.0,5.0,1.0,10.0,2.0,118768.98793898306,486589.1375612591,4.855257721046005,52.36599102312833,756.0,878.0,1633.0,177.0,4372.0,0.0,2065.0,1963.0,5.0,0.0,0.0,1.0,1.0,1.0,3.0,2.0,1.0,
202,BU03634202,Orteliusbuurt Midden,1930.0,225.0,11.658031088082902,165.0,8.549222797927461,     1.7,   31727,100,0,297.0,0.0,7.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,215.0,87.0,1894.0,31/12/9999,285.0,22.0,0.0,0.0,0.0,0.0,7.0,4.0,60.0,31.0,5.0,1.0,1.0,0.0,8.0,0.0,118438.71389042278,486848.5711035376,4.850380587748059,52.368300736212255,742.0,862.0,1668.0,117.0,1301.0,0.0,1159.0,1110.0,7.0,0.0,0.0,1.0,1.0,1.0,3.0,2.0,1.0,
203,BU03634203,Orteliusbuurt Zuid,1870.0,175.0,9.358288770053475,245.0,13.101604278074866,     1.6,   24311,100,0,239.0,0.0,2.0,38.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,177.0,63.0,1905.0,31/12/9999,253.0,17.0,12.0,0.0,0.0,5.0,14.0,7.0,91.0,1.0,4.0,9.0,3.0,6.0,5.0,0.0,118526.74381266968,486537.0950841629,4.851706858579186,52.36550727534842,795.0,924.0,1646.0,247.0,3298.0,0.0,1105.0,1075.0,2.0,0.0,0.0,1.0,1.0,1.0,3.0,2.0,1.0,
204,BU03634300,Paramariboplein e.o.,3790.0,510.0,13.456464379947231,305.0,8.047493403693931,     1.8,   24279,100,0,539.0,6.0,15.0,16.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,389.0,165.0,1901.0,31/12/9999,515.0,65.0,0.0,0.0,0.0,2.0,11.0,5.0,76.0,32.0,9.0,17.0,10.0,7.0,56.0,6.0,118781.05740328638,486102.3606544601,4.855487358347418,52.36161702839906,916.0,1063.0,1980.0,681.0,6678.0,45.0,2130.0,2003.0,51.0,0.0,1.0,1.0,1.0,1.0,4.0,4.0,,
205,BU03634301,Postjeskade e.o.,3040.0,355.0,11.677631578947368,320.0,10.526315789473683,     1.7,   18750,100,0,450.0,1.0,7.0,4.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,321.0,138.0,1891.0,31/12/9999,431.0,32.0,1.0,0.0,0.0,3.0,7.0,3.0,70.0,1.0,4.0,16.0,10.0,6.0,2.0,1.0,118500.53317472336,486036.3990681421,4.851376405742574,52.36100564815376,877.0,1019.0,1891.0,18.0,1183.0,1.0,1717.0,1684.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,4.0,,
